gamma;w;alpha_c
290.7;845.646;-142.791
290.6;845.898;-142.864
290.5;846.152;-142.937
290.4;846.404;-143.011
290.3;846.658;-143.084
290.2;846.911;-143.157
290.1;847.163;-143.231
290.0;847.415;-143.304
289.9;847.668;-143.377
289.8;847.92;-143.451
289.7;848.173;-143.524
289.6;848.424;-143.597
289.5;848.676;-143.67
289.4;848.929;-143.744
289.3;849.18;-143.817
289.2;849.433;-143.891
289.1;849.684;-143.964
289.0;849.935;-144.037
288.9;850.188;-144.111
288.8;850.438;-144.184
288.7;850.691;-144.258
288.6;850.94;-144.331
288.5;851.192;-144.404
288.4;851.443;-144.478
288.3;851.695;-144.551
288.2;851.944;-144.624
288.1;852.196;-144.698
288.0;852.446;-144.771
287.9;852.696;-144.844
287.8;852.946;-144.917
287.7;853.195;-144.991
287.6;853.446;-145.064
287.5;853.696;-145.138
287.4;853.946;-145.211
287.3;854.196;-145.285
287.2;854.444;-145.358
287.1;854.695;-145.431
287.0;854.945;-145.505
286.9;855.194;-145.578
286.8;855.442;-145.651
286.7;855.693;-145.725
286.6;855.942;-145.798
286.5;856.19;-145.872
286.4;856.439;-145.945
286.3;856.688;-146.018
286.2;856.937;-146.092
286.1;857.186;-146.165
286.0;857.435;-146.239
285.9;857.682;-146.312
285.8;857.931;-146.386
285.7;858.179;-146.459
285.6;858.428;-146.533
285.5;858.675;-146.606
285.4;858.923;-146.679
285.3;859.17;-146.753
285.2;859.418;-146.826
285.1;859.666;-146.9
285.0;859.913;-146.973
284.9;860.161;-147.047
284.8;860.407;-147.12
284.7;860.655;-147.193
284.6;860.903;-147.267
284.5;861.149;-147.34
284.4;861.395;-147.413
284.3;861.643;-147.487
284.2;861.889;-147.561
284.1;862.136;-147.634
284.0;862.384;-147.708
283.9;862.628;-147.781
283.8;862.877;-147.855
283.7;863.121;-147.928
283.6;863.368;-148.002
283.5;863.615;-148.075
283.4;863.859;-148.148
283.3;864.106;-148.222
283.2;864.351;-148.295
283.1;864.598;-148.369
283.0;864.843;-148.443
282.9;865.088;-148.516
282.8;865.333;-148.589
282.7;865.578;-148.663
282.6;865.823;-148.736
282.5;866.069;-148.81
282.4;866.314;-148.884
282.3;866.559;-148.957
282.2;866.803;-149.03
282.1;867.048;-149.104
282.0;867.292;-149.177
281.9;867.537;-149.251
281.8;867.781;-149.325
281.7;868.027;-149.399
281.6;868.271;-149.472
281.5;868.514;-149.545
281.4;868.758;-149.619
281.3;869.002;-149.693
281.2;869.246;-149.766
281.1;869.491;-149.84
281.0;869.735;-149.914
280.9;869.977;-149.987
280.8;870.221;-150.061
280.7;870.463;-150.134
280.6;870.708;-150.208
280.5;870.95;-150.281
280.4;871.193;-150.355
280.3;871.437;-150.429
280.2;871.68;-150.502
280.1;871.923;-150.576
280.0;872.165;-150.649
279.9;872.408;-150.723
279.8;872.649;-150.796
279.7;872.892;-150.87
279.6;873.135;-150.944
279.5;873.376;-151.017
279.4;873.619;-151.091
279.3;873.862;-151.165
279.2;874.103;-151.238
279.1;874.345;-151.312
279.0;874.586;-151.385
278.9;874.829;-151.459
278.8;875.071;-151.533
278.7;875.312;-151.606
278.6;875.554;-151.68
278.5;875.795;-151.754
278.4;876.037;-151.828
278.3;876.277;-151.901
278.2;876.519;-151.975
278.1;876.76;-152.049
278.0;877.0;-152.122
277.9;877.242;-152.196
277.8;877.482;-152.269
277.7;877.722;-152.343
277.6;877.962;-152.417
277.5;878.202;-152.49
277.4;878.443;-152.564
277.3;878.683;-152.638
277.2;878.923;-152.711
277.1;879.164;-152.785
277.0;879.404;-152.859
276.9;879.645;-152.933
276.8;879.883;-153.006
276.7;880.124;-153.08
276.6;880.362;-153.154
276.5;880.603;-153.228
276.4;880.842;-153.301
276.3;881.083;-153.375
276.2;881.321;-153.449
276.1;881.56;-153.522
276.0;881.799;-153.596
275.9;882.038;-153.67
275.8;882.277;-153.744
275.7;882.517;-153.818
275.6;882.756;-153.891
275.5;882.993;-153.965
275.4;883.232;-154.039
275.3;883.472;-154.113
275.2;883.709;-154.186
275.1;883.949;-154.26
275.0;884.186;-154.334
274.9;884.424;-154.408
274.8;884.663;-154.482
274.7;884.901;-154.556
274.6;885.139;-154.629
274.5;885.376;-154.703
274.4;885.614;-154.777
274.3;885.85;-154.85
274.2;886.088;-154.924
274.1;886.326;-154.998
274.0;886.564;-155.072
273.9;886.8;-155.146
273.8;887.038;-155.22
273.7;887.274;-155.293
273.6;887.513;-155.368
273.5;887.749;-155.441
273.4;887.985;-155.515
273.3;888.222;-155.589
273.2;888.46;-155.663
273.1;888.697;-155.737
273.0;888.933;-155.811
272.9;889.17;-155.885
272.8;889.407;-155.959
272.7;889.641;-156.032
272.6;889.878;-156.106
272.5;890.115;-156.18
272.4;890.35;-156.254
272.3;890.587;-156.328
272.2;890.822;-156.402
272.1;891.059;-156.476
272.0;891.294;-156.55
271.9;891.529;-156.623
271.8;891.764;-156.697
271.7;891.999;-156.771
271.6;892.234;-156.845
271.5;892.47;-156.919
271.4;892.705;-156.993
271.3;892.94;-157.067
271.2;893.176;-157.141
271.1;893.412;-157.215
271.0;893.645;-157.289
270.9;893.881;-157.363
270.8;894.114;-157.437
270.7;894.35;-157.511
270.6;894.584;-157.585
270.5;894.82;-157.659
270.4;895.054;-157.733
270.3;895.287;-157.807
270.2;895.521;-157.881
270.1;895.755;-157.955
270.0;895.989;-158.029
269.9;896.224;-158.103
269.8;896.458;-158.177
269.7;896.692;-158.251
269.6;896.926;-158.325
269.5;897.158;-158.399
269.4;897.393;-158.473
269.3;897.625;-158.547
269.2;897.86;-158.621
269.1;898.092;-158.695
269.0;898.327;-158.769
268.9;898.559;-158.843
268.8;898.792;-158.917
268.7;899.025;-158.991
268.6;899.257;-159.065
268.5;899.49;-159.139
268.4;899.723;-159.213
268.3;899.956;-159.288
268.2;900.189;-159.362
268.1;900.422;-159.436
268.0;900.653;-159.51
267.9;900.886;-159.584
267.8;901.119;-159.658
267.7;901.35;-159.732
267.6;901.583;-159.807
267.5;901.815;-159.881
267.4;902.046;-159.955
267.3;902.279;-160.029
267.2;902.511;-160.103
267.1;902.742;-160.177
267.0;902.974;-160.251
266.9;903.205;-160.325
266.8;903.437;-160.4
266.7;903.668;-160.474
266.6;903.9;-160.548
266.5;904.13;-160.622
266.4;904.361;-160.696
266.3;904.593;-160.771
266.2;904.823;-160.844
266.1;905.055;-160.919
266.0;905.285;-160.993
265.9;905.517;-161.067
265.8;905.747;-161.141
265.7;905.977;-161.216
265.6;906.209;-161.29
265.5;906.44;-161.364
265.4;906.67;-161.438
265.3;906.9;-161.513
265.2;907.13;-161.587
265.1;907.361;-161.661
265.0;907.589;-161.735
264.9;907.819;-161.809
264.8;908.05;-161.884
264.7;908.281;-161.958
264.6;908.509;-162.032
264.5;908.74;-162.107
264.4;908.968;-162.181
264.3;909.199;-162.255
264.2;909.428;-162.33
264.1;909.657;-162.404
264.0;909.885;-162.478
263.9;910.117;-162.553
263.8;910.345;-162.627
263.7;910.574;-162.701
263.6;910.803;-162.775
263.5;911.033;-162.85
263.4;911.26;-162.924
263.3;911.489;-162.998
263.2;911.718;-163.073
263.1;911.947;-163.147
263.0;912.174;-163.221
262.9;912.404;-163.296
262.8;912.631;-163.37
262.7;912.861;-163.444
262.6;913.088;-163.519
262.5;913.318;-163.593
262.4;913.545;-163.668
262.3;913.773;-163.742
262.2;914.0;-163.816
262.1;914.228;-163.891
262.0;914.456;-163.965
261.9;914.684;-164.039
261.8;914.911;-164.114
261.7;915.139;-164.188
261.6;915.367;-164.263
261.5;915.595;-164.337
261.4;915.821;-164.412
261.3;916.049;-164.486
261.2;916.275;-164.56
261.1;916.503;-164.635
261.0;916.729;-164.709
260.9;916.958;-164.784
260.8;917.184;-164.858
260.7;917.41;-164.933
260.6;917.639;-165.008
260.5;917.865;-165.082
260.4;918.091;-165.156
260.3;918.318;-165.231
260.2;918.544;-165.305
260.1;918.771;-165.38
260.0;918.997;-165.454
259.9;919.224;-165.529
259.8;919.449;-165.603
259.7;919.675;-165.678
259.6;919.902;-165.753
259.5;920.127;-165.827
259.4;920.354;-165.902
259.3;920.579;-165.976
259.2;920.806;-166.051
259.1;921.03;-166.125
259.0;921.255;-166.2
258.9;921.483;-166.275
258.8;921.708;-166.349
258.7;921.933;-166.424
258.6;922.158;-166.498
258.5;922.383;-166.573
258.4;922.608;-166.647
258.3;922.834;-166.722
258.2;923.059;-166.797
258.1;923.282;-166.871
258.0;923.508;-166.946
257.9;923.733;-167.02
257.8;923.959;-167.095
257.7;924.182;-167.17
257.6;924.408;-167.245
257.5;924.631;-167.319
257.4;924.855;-167.393
257.3;925.081;-167.468
257.2;925.304;-167.543
257.1;925.528;-167.617
257.0;925.754;-167.693
256.9;925.978;-167.767
256.8;926.202;-167.842
256.7;926.426;-167.917
256.6;926.649;-167.991
256.5;926.874;-168.066
256.4;927.095;-168.14
256.3;927.319;-168.215
256.2;927.544;-168.29
256.1;927.768;-168.365
256.0;927.99;-168.439
255.9;928.214;-168.514
255.8;928.436;-168.589
255.7;928.661;-168.664
255.6;928.883;-168.738
255.5;929.108;-168.813
255.4;929.33;-168.888
255.3;929.554;-168.963
255.2;929.776;-169.038
255.1;929.999;-169.112
255.0;930.221;-169.187
254.9;930.444;-169.262
254.8;930.666;-169.337
254.7;930.889;-169.412
254.6;931.112;-169.486
254.5;931.334;-169.561
254.4;931.556;-169.636
254.3;931.779;-169.711
254.2;932.0;-169.786
254.1;932.223;-169.861
254.0;932.445;-169.935
253.9;932.668;-170.011
253.8;932.889;-170.085
253.7;933.111;-170.16
253.6;933.332;-170.235
253.5;933.556;-170.31
253.4;933.777;-170.385
253.3;933.998;-170.46
253.2;934.22;-170.535
253.1;934.442;-170.61
253.0;934.663;-170.685
252.9;934.884;-170.759
252.8;935.106;-170.834
252.7;935.325;-170.909
252.6;935.547;-170.984
252.5;935.768;-171.059
252.4;935.99;-171.134
252.3;936.209;-171.209
252.2;936.431;-171.284
252.1;936.652;-171.359
252.0;936.872;-171.434
251.9;937.093;-171.509
251.8;937.313;-171.584
251.7;937.535;-171.659
251.6;937.755;-171.734
251.5;937.976;-171.809
251.4;938.196;-171.884
251.3;938.416;-171.959
251.2;938.636;-172.034
251.1;938.856;-172.109
251.0;939.076;-172.184
250.9;939.296;-172.259
250.8;939.516;-172.334
250.7;939.736;-172.409
250.6;939.957;-172.484
250.5;940.175;-172.559
250.4;940.395;-172.634
250.3;940.614;-172.709
250.2;940.835;-172.785
250.1;941.053;-172.86
250.0;941.274;-172.935
249.9;941.492;-173.01
249.8;941.711;-173.085
249.7;941.931;-173.16
249.6;942.15;-173.235
249.5;942.37;-173.311
249.4;942.588;-173.386
249.3;942.807;-173.461
249.2;943.026;-173.536
249.1;943.244;-173.611
249.0;943.463;-173.686
248.9;943.682;-173.761
248.8;943.901;-173.837
248.7;944.12;-173.912
248.6;944.337;-173.987
248.5;944.556;-174.062
248.4;944.775;-174.137
248.3;944.992;-174.212
248.2;945.211;-174.288
248.1;945.429;-174.363
248.0;945.647;-174.438
247.9;945.864;-174.513
247.8;946.084;-174.589
247.7;946.301;-174.664
247.6;946.519;-174.739
247.5;946.736;-174.814
247.4;946.954;-174.89
247.3;947.171;-174.965
247.2;947.389;-175.04
247.1;947.606;-175.115
247.0;947.824;-175.191
246.9;948.041;-175.266
246.8;948.259;-175.341
246.7;948.476;-175.417
246.6;948.693;-175.492
246.5;948.911;-175.567
246.4;949.129;-175.643
246.3;949.344;-175.718
246.2;949.562;-175.793
246.1;949.778;-175.869
246.0;949.996;-175.944
245.9;950.211;-176.019
245.8;950.43;-176.095
245.7;950.645;-176.17
245.6;950.862;-176.246
245.5;951.078;-176.321
245.4;951.296;-176.397
245.3;951.512;-176.472
245.2;951.728;-176.547
245.1;951.944;-176.623
245.0;952.16;-176.698
244.9;952.376;-176.774
244.8;952.591;-176.849
244.7;952.808;-176.924
244.6;953.024;-177.0
244.5;953.239;-177.075
244.4;953.456;-177.151
244.3;953.672;-177.226
244.2;953.887;-177.302
244.1;954.103;-177.377
244.0;954.318;-177.453
243.9;954.534;-177.528
243.8;954.749;-177.604
243.7;954.966;-177.679
243.6;955.18;-177.755
243.5;955.396;-177.83
243.4;955.611;-177.906
243.3;955.826;-177.982
243.2;956.041;-178.057
243.1;956.256;-178.132
243.0;956.471;-178.208
242.9;956.686;-178.284
242.8;956.899;-178.359
242.7;957.114;-178.435
242.6;957.329;-178.51
242.5;957.544;-178.586
242.4;957.758;-178.661
242.3;957.974;-178.737
242.2;958.189;-178.813
242.1;958.402;-178.888
242.0;958.617;-178.964
241.9;958.83;-179.039
241.8;959.045;-179.115
241.7;959.259;-179.191
241.6;959.474;-179.267
241.5;959.687;-179.342
241.4;959.902;-179.418
241.3;960.115;-179.493
241.2;960.33;-179.569
241.1;960.543;-179.645
241.0;960.756;-179.721
240.9;960.97;-179.796
240.8;961.183;-179.872
240.7;961.397;-179.948
240.6;961.611;-180.023
240.5;961.824;-180.099
240.4;962.037;-180.175
240.3;962.251;-180.251
240.2;962.463;-180.326
240.1;962.677;-180.402
240.0;962.891;-180.478
239.9;963.103;-180.554
239.8;963.317;-180.63
239.7;963.53;-180.705
239.6;963.743;-180.781
239.5;963.954;-180.857
239.4;964.169;-180.933
239.3;964.381;-181.008
239.2;964.594;-181.084
239.1;964.807;-181.16
239.0;965.019;-181.236
238.9;965.231;-181.312
238.8;965.443;-181.388
238.7;965.655;-181.463
238.6;965.868;-181.539
238.5;966.08;-181.615
238.4;966.292;-181.691
238.3;966.504;-181.767
238.2;966.717;-181.843
238.1;966.928;-181.919
238.0;967.141;-181.995
237.9;967.353;-182.071
237.8;967.563;-182.146
237.7;967.776;-182.222
237.6;967.988;-182.298
237.5;968.199;-182.374
237.4;968.411;-182.45
237.3;968.622;-182.526
237.2;968.834;-182.602
237.1;969.045;-182.678
237.0;969.258;-182.754
236.9;969.468;-182.83
236.8;969.68;-182.906
236.7;969.891;-182.982
236.6;970.102;-183.058
236.5;970.313;-183.134
236.4;970.523;-183.21
236.3;970.734;-183.286
236.2;970.945;-183.362
236.1;971.156;-183.438
236.0;971.367;-183.514
235.9;971.577;-183.59
235.8;971.789;-183.666
235.7;971.999;-183.742
235.6;972.21;-183.819
235.5;972.421;-183.895
235.4;972.63;-183.971
235.3;972.841;-184.047
235.2;973.052;-184.123
235.1;973.262;-184.199
235.0;973.472;-184.275
234.9;973.683;-184.351
234.8;973.892;-184.427
234.7;974.102;-184.504
234.6;974.313;-184.58
234.5;974.522;-184.656
234.4;974.733;-184.732
234.3;974.942;-184.808
234.2;975.152;-184.884
234.1;975.361;-184.961
234.0;975.571;-185.037
233.9;975.781;-185.113
233.8;975.99;-185.189
233.7;976.199;-185.265
233.6;976.409;-185.341
233.5;976.618;-185.418
233.4;976.827;-185.494
233.3;977.037;-185.57
233.2;977.246;-185.646
233.1;977.456;-185.723
233.0;977.663;-185.799
232.9;977.874;-185.875
232.8;978.082;-185.952
232.7;978.291;-186.028
232.6;978.499;-186.104
232.5;978.71;-186.181
232.4;978.917;-186.257
232.3;979.127;-186.333
232.2;979.335;-186.409
232.1;979.544;-186.486
232.0;979.752;-186.562
231.9;979.96;-186.638
231.8;980.168;-186.715
231.7;980.377;-186.791
231.6;980.585;-186.867
231.5;980.793;-186.944
231.4;981.002;-187.02
231.3;981.21;-187.097
231.2;981.418;-187.173
231.1;981.626;-187.249
231.0;981.834;-187.326
230.9;982.042;-187.402
230.8;982.25;-187.479
230.7;982.458;-187.555
230.6;982.665;-187.632
230.5;982.873;-187.708
230.4;983.082;-187.785
230.3;983.288;-187.861
230.2;983.496;-187.937
230.1;983.704;-188.014
230.0;983.911;-188.09
229.9;984.118;-188.167
229.8;984.326;-188.243
229.7;984.533;-188.32
229.6;984.74;-188.396
229.5;984.947;-188.473
229.4;985.154;-188.549
229.3;985.361;-188.626
229.2;985.568;-188.702
229.1;985.775;-188.779
229.0;985.982;-188.856
228.9;986.189;-188.932
228.8;986.396;-189.009
228.7;986.602;-189.085
228.6;986.809;-189.162
228.5;987.015;-189.239
228.4;987.223;-189.315
228.3;987.429;-189.392
228.2;987.635;-189.468
228.1;987.841;-189.545
228.0;988.048;-189.622
227.9;988.254;-189.698
227.8;988.461;-189.775
227.7;988.666;-189.852
227.6;988.873;-189.928
227.5;989.079;-190.005
227.4;989.286;-190.082
227.3;989.491;-190.158
227.2;989.698;-190.235
227.1;989.903;-190.312
227.0;990.108;-190.389
226.9;990.314;-190.465
226.8;990.52;-190.542
226.7;990.725;-190.619
226.6;990.931;-190.695
226.5;991.136;-190.772
226.4;991.342;-190.849
226.3;991.548;-190.926
226.2;991.753;-191.002
226.1;991.958;-191.079
226.0;992.163;-191.156
225.9;992.369;-191.233
225.8;992.575;-191.31
225.7;992.779;-191.387
225.6;992.984;-191.463
225.5;993.19;-191.54
225.4;993.395;-191.617
225.3;993.599;-191.694
225.2;993.804;-191.771
225.1;994.009;-191.848
225.0;994.213;-191.924
224.9;994.418;-192.001
224.8;994.623;-192.078
224.7;994.828;-192.155
224.6;995.032;-192.232
224.5;995.237;-192.309
224.4;995.442;-192.386
224.3;995.645;-192.463
224.2;995.85;-192.54
224.1;996.054;-192.617
224.0;996.258;-192.693
223.9;996.463;-192.771
223.8;996.667;-192.847
223.7;996.871;-192.924
223.6;997.074;-193.001
223.5;997.278;-193.078
223.4;997.482;-193.155
223.3;997.686;-193.232
223.2;997.89;-193.309
223.1;998.094;-193.386
223.0;998.299;-193.464
222.9;998.501;-193.54
222.8;998.705;-193.618
222.7;998.908;-193.694
222.6;999.112;-193.772
222.5;999.315;-193.849
222.4;999.52;-193.926
222.3;999.722;-194.003
222.2;999.926;-194.08
222.1;1000.13;-194.157
222.0;1000.33;-194.234
221.9;1000.54;-194.311
221.8;1000.74;-194.388
221.7;1000.94;-194.465
221.6;1001.14;-194.543
221.5;1001.35;-194.62
221.4;1001.55;-194.697
221.3;1001.75;-194.774
221.2;1001.96;-194.851
221.1;1002.16;-194.929
221.0;1002.36;-195.006
220.9;1002.56;-195.083
220.8;1002.77;-195.16
220.7;1002.97;-195.237
220.6;1003.17;-195.315
220.5;1003.37;-195.392
220.4;1003.58;-195.469
220.3;1003.78;-195.546
220.2;1003.98;-195.623
220.1;1004.18;-195.701
220.0;1004.39;-195.778
219.9;1004.59;-195.855
219.8;1004.79;-195.932
219.7;1004.99;-196.01
219.6;1005.19;-196.087
219.5;1005.4;-196.164
219.4;1005.6;-196.242
219.3;1005.8;-196.319
219.2;1006.0;-196.396
219.1;1006.2;-196.474
219.0;1006.4;-196.551
218.9;1006.61;-196.628
218.8;1006.81;-196.706
218.7;1007.01;-196.783
218.6;1007.21;-196.86
218.5;1007.41;-196.938
218.4;1007.61;-197.015
218.3;1007.82;-197.093
218.2;1008.02;-197.17
218.1;1008.22;-197.247
218.0;1008.42;-197.325
217.9;1008.62;-197.402
217.8;1008.82;-197.48
217.7;1009.02;-197.557
217.6;1009.22;-197.635
217.5;1009.42;-197.712
217.4;1009.63;-197.79
217.3;1009.83;-197.867
217.2;1010.03;-197.945
217.1;1010.23;-198.022
217.0;1010.43;-198.1
216.9;1010.63;-198.177
216.8;1010.83;-198.254
216.7;1011.03;-198.332
216.6;1011.23;-198.41
216.5;1011.43;-198.487
216.4;1011.63;-198.565
216.3;1011.83;-198.642
216.2;1012.03;-198.72
216.1;1012.23;-198.797
216.0;1012.43;-198.875
215.9;1012.63;-198.953
215.8;1012.83;-199.03
215.7;1013.03;-199.108
215.6;1013.23;-199.186
215.5;1013.43;-199.263
215.4;1013.63;-199.341
215.3;1013.83;-199.418
215.2;1014.03;-199.496
215.1;1014.23;-199.574
215.0;1014.43;-199.651
214.9;1014.63;-199.729
214.8;1014.83;-199.807
214.7;1015.03;-199.884
214.6;1015.23;-199.962
214.5;1015.43;-200.04
214.4;1015.63;-200.117
214.3;1015.83;-200.195
214.2;1016.03;-200.273
214.1;1016.23;-200.351
214.0;1016.43;-200.429
213.9;1016.63;-200.506
213.8;1016.83;-200.584
213.7;1017.03;-200.662
213.6;1017.22;-200.74
213.5;1017.42;-200.817
213.4;1017.62;-200.895
213.3;1017.82;-200.973
213.2;1018.02;-201.051
213.1;1018.22;-201.129
213.0;1018.42;-201.206
212.9;1018.62;-201.284
212.8;1018.82;-201.362
212.7;1019.01;-201.44
212.6;1019.21;-201.518
212.5;1019.41;-201.596
212.4;1019.61;-201.674
212.3;1019.81;-201.752
212.2;1020.01;-201.829
212.1;1020.2;-201.907
212.0;1020.4;-201.985
211.9;1020.6;-202.063
211.8;1020.8;-202.141
211.7;1021.0;-202.219
211.6;1021.2;-202.297
211.5;1021.39;-202.375
211.4;1021.59;-202.453
211.3;1021.79;-202.531
211.2;1021.99;-202.609
211.1;1022.19;-202.687
211.0;1022.38;-202.765
210.9;1022.58;-202.843
210.8;1022.78;-202.921
210.7;1022.98;-202.999
210.6;1023.18;-203.077
210.5;1023.37;-203.155
210.4;1023.57;-203.233
210.3;1023.77;-203.311
210.2;1023.97;-203.389
210.1;1024.16;-203.467
210.0;1024.36;-203.545
209.9;1024.56;-203.623
209.8;1024.76;-203.702
209.7;1024.95;-203.78
209.6;1025.15;-203.858
209.5;1025.35;-203.936
209.4;1025.54;-204.014
209.3;1025.74;-204.092
209.2;1025.94;-204.17
209.1;1026.13;-204.249
209.0;1026.33;-204.327
208.9;1026.53;-204.405
208.8;1026.73;-204.483
208.7;1026.92;-204.561
208.6;1027.12;-204.64
208.5;1027.32;-204.718
208.4;1027.51;-204.796
208.3;1027.71;-204.874
208.2;1027.91;-204.952
208.1;1028.1;-205.031
208.0;1028.3;-205.109
207.9;1028.5;-205.187
207.8;1028.69;-205.265
207.7;1028.89;-205.344
207.6;1029.08;-205.422
207.5;1029.28;-205.5
207.4;1029.48;-205.579
207.3;1029.67;-205.657
207.2;1029.87;-205.735
207.1;1030.07;-205.814
207.0;1030.26;-205.892
206.9;1030.46;-205.97
206.8;1030.65;-206.049
206.7;1030.85;-206.127
206.6;1031.04;-206.205
206.5;1031.24;-206.284
206.4;1031.44;-206.362
206.3;1031.63;-206.441
206.2;1031.83;-206.519
206.1;1032.02;-206.597
206.0;1032.22;-206.676
205.9;1032.41;-206.754
205.8;1032.61;-206.833
205.7;1032.81;-206.911
205.6;1033.0;-206.99
205.5;1033.2;-207.068
205.4;1033.39;-207.147
205.3;1033.59;-207.225
205.2;1033.78;-207.304
205.1;1033.98;-207.382
205.0;1034.17;-207.461
204.9;1034.37;-207.539
204.8;1034.56;-207.618
204.7;1034.76;-207.696
204.6;1034.95;-207.775
204.5;1035.15;-207.853
204.4;1035.34;-207.932
204.3;1035.54;-208.01
204.2;1035.73;-208.089
204.1;1035.93;-208.168
204.0;1036.12;-208.246
203.9;1036.32;-208.325
203.8;1036.51;-208.403
203.7;1036.7;-208.482
203.6;1036.9;-208.561
203.5;1037.09;-208.639
203.4;1037.29;-208.718
203.3;1037.48;-208.797
203.2;1037.68;-208.875
203.1;1037.87;-208.954
203.0;1038.07;-209.033
202.9;1038.26;-209.111
202.8;1038.45;-209.19
202.7;1038.65;-209.269
202.6;1038.84;-209.348
202.5;1039.04;-209.426
202.4;1039.23;-209.505
202.3;1039.42;-209.584
202.2;1039.62;-209.663
202.1;1039.81;-209.741
202.0;1040.01;-209.82
201.9;1040.2;-209.899
201.8;1040.39;-209.978
201.7;1040.59;-210.056
201.6;1040.78;-210.135
201.5;1040.97;-210.214
201.4;1041.17;-210.293
201.3;1041.36;-210.372
201.2;1041.55;-210.451
201.1;1041.75;-210.529
201.0;1041.94;-210.608
200.9;1042.14;-210.687
200.8;1042.33;-210.766
200.7;1042.52;-210.845
200.6;1042.71;-210.924
200.5;1042.91;-211.003
200.4;1043.1;-211.082
200.3;1043.29;-211.161
200.2;1043.49;-211.24
200.1;1043.68;-211.318
200.0;1043.87;-211.397
199.9;1044.07;-211.476
199.8;1044.26;-211.555
199.7;1044.45;-211.634
199.6;1044.64;-211.713
199.5;1044.84;-211.792
199.4;1045.03;-211.871
199.3;1045.22;-211.95
199.2;1045.42;-212.029
199.1;1045.61;-212.108
199.0;1045.8;-212.187
198.9;1045.99;-212.266
198.8;1046.19;-212.346
198.7;1046.38;-212.425
198.6;1046.57;-212.504
198.5;1046.76;-212.583
198.4;1046.96;-212.662
198.3;1047.15;-212.741
198.2;1047.34;-212.82
198.1;1047.53;-212.899
198.0;1047.72;-212.978
197.9;1047.92;-213.057
197.8;1048.11;-213.137
197.7;1048.3;-213.216
197.6;1048.49;-213.295
197.5;1048.68;-213.374
197.4;1048.87;-213.453
197.3;1049.07;-213.532
197.2;1049.26;-213.612
197.1;1049.45;-213.691
197.0;1049.64;-213.77
196.9;1049.83;-213.849
196.8;1050.03;-213.929
196.7;1050.22;-214.008
196.6;1050.41;-214.087
196.5;1050.6;-214.166
196.4;1050.79;-214.246
196.3;1050.98;-214.325
196.2;1051.17;-214.404
196.1;1051.37;-214.484
196.0;1051.56;-214.563
195.9;1051.75;-214.642
195.8;1051.94;-214.721
195.7;1052.13;-214.801
195.6;1052.32;-214.88
195.5;1052.51;-214.959
195.4;1052.7;-215.039
195.3;1052.89;-215.118
195.2;1053.09;-215.198
195.1;1053.28;-215.277
195.0;1053.47;-215.356
194.9;1053.66;-215.436
194.8;1053.85;-215.515
194.7;1054.04;-215.595
194.6;1054.23;-215.674
194.5;1054.42;-215.753
194.4;1054.61;-215.833
194.3;1054.8;-215.912
194.2;1054.99;-215.992
194.1;1055.18;-216.071
194.0;1055.37;-216.151
193.9;1055.56;-216.23
193.8;1055.75;-216.31
193.7;1055.95;-216.389
193.6;1056.14;-216.469
193.5;1056.33;-216.548
193.4;1056.52;-216.628
193.3;1056.71;-216.707
193.2;1056.9;-216.787
193.1;1057.09;-216.867
193.0;1057.28;-216.946
192.9;1057.47;-217.026
192.8;1057.66;-217.105
192.7;1057.85;-217.185
192.6;1058.04;-217.265
192.5;1058.23;-217.344
192.4;1058.42;-217.424
192.3;1058.61;-217.504
192.2;1058.79;-217.583
192.1;1058.98;-217.663
192.0;1059.17;-217.743
191.9;1059.36;-217.822
191.8;1059.55;-217.902
191.7;1059.74;-217.982
191.6;1059.93;-218.061
191.5;1060.12;-218.141
191.4;1060.31;-218.221
191.3;1060.5;-218.301
191.2;1060.69;-218.38
191.1;1060.88;-218.46
191.0;1061.07;-218.54
190.9;1061.26;-218.62
190.8;1061.45;-218.699
190.7;1061.64;-218.779
190.6;1061.82;-218.859
190.5;1062.01;-218.939
190.4;1062.2;-219.019
190.3;1062.39;-219.098
190.2;1062.58;-219.178
190.1;1062.77;-219.258
190.0;1062.96;-219.338
189.9;1063.15;-219.418
189.8;1063.34;-219.498
189.7;1063.52;-219.578
189.6;1063.71;-219.657
189.5;1063.9;-219.737
189.4;1064.09;-219.817
189.3;1064.28;-219.897
189.2;1064.47;-219.977
189.1;1064.66;-220.057
189.0;1064.84;-220.137
188.9;1065.03;-220.217
188.8;1065.22;-220.297
188.7;1065.41;-220.377
188.6;1065.6;-220.457
188.5;1065.79;-220.537
188.4;1065.97;-220.617
188.3;1066.16;-220.697
188.2;1066.35;-220.777
188.1;1066.54;-220.857
188.0;1066.73;-220.937
187.9;1066.92;-221.017
187.8;1067.1;-221.097
187.7;1067.29;-221.177
187.6;1067.48;-221.257
187.5;1067.67;-221.337
187.4;1067.85;-221.417
187.3;1068.04;-221.497
187.2;1068.23;-221.578
187.1;1068.42;-221.658
187.0;1068.61;-221.738
186.9;1068.79;-221.818
186.8;1068.98;-221.898
186.7;1069.17;-221.978
186.6;1069.36;-222.058
186.5;1069.54;-222.139
186.4;1069.73;-222.219
186.3;1069.92;-222.299
186.2;1070.11;-222.379
186.1;1070.29;-222.459
186.0;1070.48;-222.54
